transaction_id,order_id,integration_type,status,error_code,processing_time_ms,retry_count,transaction_date
TXN10312,SO32496,EDI_850,SUCCESS,,5683,0,2024-11-01 09:15:36
TXN10313,SO36150,EDI_856,SUCCESS,,741,0,2024-11-01 09:15:39
TXN10314,SO32433,EDI_856,SUCCESS,,5551,0,2024-11-01 09:15:42
TXN10315,SO32536,EDI_850,SUCCESS,,5429,0,2024-11-01 09:15:45
TXN10316,SO34954,EDI_856,SUCCESS,,4207,0,2024-11-01 09:15:48
TXN10317,SO37912,API_INVOICE,SUCCESS,,2173,0,2024-11-01 09:15:51
TXN10318,SO32553,API_INVOICE,SUCCESS,,5459,0,2024-11-01 09:15:54
TXN10319,SO33471,API_INVOICE,SUCCESS,,1882,0,2024-11-01 09:15:57
TXN10320,SO31465,EDI_856,SUCCESS,,861,0,2024-11-01 09:16:00
TXN10321,SO38545,EDI_850,SUCCESS,,5326,0,2024-11-01 09:16:03
TXN10322,SO34803,EDI_856,PENDING,,4368,1,2024-11-01 09:16:06
TXN10323,SO35358,API_INVOICE,SUCCESS,,3537,0,2024-11-01 09:16:09
TXN10324,SO38077,EDI_856,SUCCESS,,4636,0,2024-11-01 09:16:12
TXN10325,SO32133,EDI_856,SUCCESS,,623,0,2024-11-01 09:16:15
TXN10326,SO34877,API_INVOICE,SUCCESS,,4005,0,2024-11-01 09:16:18
TXN10327,SO34505,EDI_850,SUCCESS,,4243,0,2024-11-01 09:16:21
TXN10328,SO35358,API_INVOICE,SUCCESS,,4679,0,2024-11-01 09:16:24
TXN10329,SO31056,EDI_850,SUCCESS,,2874,0,2024-11-01 09:16:27
TXN10330,SO31684,API_INVOICE,FAILED,,2888,3,2024-11-01 09:16:30
TXN10331,SO35664,EDI_850,SUCCESS,,1967,0,2024-11-01 09:16:33
TXN10332,SO32091,EDI_850,SUCCESS,,2878,0,2024-11-01 09:16:36
TXN10333,SO32137,API_ORDER,SUCCESS,,4064,0,2024-11-01 09:16:39
TXN10334,SO34472,API_INVOICE,SUCCESS,,623,0,2024-11-01 09:16:42
TXN10335,SO37272,EDI_856,SUCCESS,,731,0,2024-11-01 09:16:45
TXN10336,SO31384,API_INVOICE,SUCCESS,,4750,0,2024-11-01 09:16:48
TXN10337,SO31850,EDI_856,SUCCESS,,5583,0,2024-11-01 09:16:51
TXN10338,SO36048,API_ORDER,SUCCESS,,1067,0,2024-11-01 09:16:54
TXN10339,SO32635,API_INVOICE,SUCCESS,,5169,0,2024-11-01 09:16:57
TXN10340,SO35368,EDI_850,SUCCESS,,4532,0,2024-11-01 09:17:00
TXN10341,SO35375,API_INVOICE,SUCCESS,,5551,0,2024-11-01 09:17:03
TXN10342,SO31970,API_INVOICE,SUCCESS,,1146,0,2024-11-01 09:17:06
TXN10343,SO35120,EDI_856,SUCCESS,,5150,0,2024-11-01 09:17:09
TXN10344,SO34662,API_INVOICE,SUCCESS,,4346,0,2024-11-01 09:17:12
TXN10345,SO38576,EDI_850,SUCCESS,,4598,0,2024-11-01 09:17:15
TXN10346,SO35368,API_ORDER,SUCCESS,,1618,0,2024-11-01 09:17:18
TXN10347,SO37171,API_ORDER,SUCCESS,,1805,0,2024-11-01 09:17:21
TXN10348,SO34644,EDI_856,SUCCESS,,2654,0,2024-11-01 09:17:24
TXN10349,SO31278,EDI_856,SUCCESS,,1870,0,2024-11-01 09:17:27
TXN10350,SO31493,API_ORDER,SUCCESS,,4221,0,2024-11-01 09:17:30
TXN10351,SO30771,API_ORDER,SUCCESS,,3115,0,2024-11-01 09:17:33
TXN10352,SO33509,API_ORDER,SUCCESS,,4819,0,2024-11-01 09:17:36
TXN10353,SO36486,API_INVOICE,SUCCESS,,3756,0,2024-11-01 09:17:39
TXN10354,SO32244,API_ORDER,SUCCESS,,2698,0,2024-11-01 09:17:42
TXN10355,SO36816,EDI_850,SUCCESS,,3371,0,2024-11-01 09:17:45
TXN10356,SO33441,EDI_850,SUCCESS,,2924,0,2024-11-01 09:17:48
TXN10357,SO36680,API_ORDER,SUCCESS,,1080,0,2024-11-01 09:17:51
TXN10358,SO35006,API_ORDER,SUCCESS,,512,0,2024-11-01 09:17:54
TXN10359,SO38047,API_ORDER,SUCCESS,,1208,0,2024-11-01 09:17:57
TXN10360,SO34561,EDI_850,SUCCESS,,614,0,2024-11-01 09:18:00
TXN10361,SO33324,EDI_850,SUCCESS,,4211,0,2024-11-01 09:18:03
TXN10362,SO31036,API_ORDER,SUCCESS,,1006,0,2024-11-01 09:18:06
TXN10363,SO36613,API_INVOICE,FAILED,ERR_TIMEOUT,2561,3,2024-11-01 09:18:09
TXN10364,SO30757,EDI_850,SUCCESS,,1701,0,2024-11-01 09:18:12
TXN10365,SO37285,API_INVOICE,SUCCESS,,1691,0,2024-11-01 09:18:15
TXN10366,SO30080,EDI_850,FAILED,ERR_TIMEOUT,5027,5,2024-11-01 09:18:18
TXN10367,SO30460,API_INVOICE,SUCCESS,,2718,0,2024-11-01 09:18:21
TXN10368,SO36618,EDI_856,SUCCESS,,4084,0,2024-11-01 09:18:24
TXN10369,SO35974,API_ORDER,SUCCESS,,3564,0,2024-11-01 09:18:27
TXN10370,SO35153,API_INVOICE,SUCCESS,,2790,0,2024-11-01 09:18:30
TXN10371,SO33640,API_INVOICE,FAILED,ERR_INVALID_VALUE,3166,5,2024-11-01 09:18:33
TXN10372,SO31189,API_ORDER,SUCCESS,,2020,0,2024-11-01 09:18:36
TXN10373,SO38921,EDI_850,SUCCESS,,2597,0,2024-11-01 09:18:39
TXN10374,SO36555,API_ORDER,SUCCESS,,2795,0,2024-11-01 09:18:42
TXN10375,SO33564,EDI_856,SUCCESS,,3380,0,2024-11-01 09:18:45
TXN10376,SO36351,API_ORDER,SUCCESS,,2580,0,2024-11-01 09:18:48
TXN10377,SO39469,EDI_850,SUCCESS,,2507,0,2024-11-01 09:18:51
TXN10378,SO39561,EDI_850,SUCCESS,,5741,0,2024-11-01 09:18:54
TXN10379,SO36640,API_INVOICE,SUCCESS,,5145,0,2024-11-01 09:18:57
TXN10380,SO33089,API_ORDER,SUCCESS,,1149,0,2024-11-01 09:19:00
TXN10381,SO38438,EDI_856,SUCCESS,,827,0,2024-11-01 09:19:03
TXN10382,SO32902,EDI_856,SUCCESS,,2179,0,2024-11-01 09:19:06
TXN10383,SO35720,EDI_856,SUCCESS,,5815,0,2024-11-01 09:19:09
TXN10384,SO32456,API_ORDER,SUCCESS,,2800,0,2024-11-01 09:19:12
TXN10385,SO33642,API_INVOICE,SUCCESS,,2855,0,2024-11-01 09:19:15
TXN10386,SO34656,API_ORDER,SUCCESS,,1003,0,2024-11-01 09:19:18
TXN10387,SO39855,EDI_850,SUCCESS,,5881,0,2024-11-01 09:19:21
TXN10388,SO38425,API_INVOICE,SUCCESS,,4527,0,2024-11-01 09:19:24
TXN10389,SO38226,API_ORDER,FAILED,ERR_MISSING_FIELD,2877,4,2024-11-01 09:19:27
TXN10390,SO32511,EDI_850,SUCCESS,,565,0,2024-11-01 09:19:30
TXN10391,SO37586,EDI_850,SUCCESS,,3566,0,2024-11-01 09:19:33
TXN10392,SO36098,EDI_850,SUCCESS,,746,0,2024-11-01 09:19:36
TXN10393,SO31488,EDI_850,SUCCESS,,5140,0,2024-11-01 09:19:39
TXN10394,SO34365,EDI_850,SUCCESS,,3008,0,2024-11-01 09:19:42
TXN10395,SO35720,EDI_856,SUCCESS,,4668,0,2024-11-01 09:19:45
TXN10396,SO31884,API_ORDER,SUCCESS,,3998,0,2024-11-01 09:19:48
TXN10397,SO38335,EDI_850,SUCCESS,,5672,0,2024-11-01 09:19:51
TXN10398,SO31202,EDI_856,SUCCESS,,4767,0,2024-11-01 09:19:54
TXN10399,SO35102,EDI_850,SUCCESS,,5245,0,2024-11-01 09:19:57
TXN10400,SO33694,EDI_856,SUCCESS,,5335,0,2024-11-01 09:20:00
TXN10401,SO32205,EDI_856,SUCCESS,,1437,0,2024-11-01 09:20:03
TXN10402,SO35690,EDI_850,SUCCESS,,4029,0,2024-11-01 09:20:06
TXN10403,SO31842,API_ORDER,SUCCESS,,1185,0,2024-11-01 09:20:09
TXN10404,SO39694,API_INVOICE,SUCCESS,,3510,0,2024-11-01 09:20:12
TXN10405,SO31649,API_ORDER,SUCCESS,,5431,0,2024-11-01 09:20:15
TXN10406,SO36495,EDI_850,PENDING,,504,3,2024-11-01 09:20:18
TXN10407,SO30812,API_ORDER,SUCCESS,,2005,0,2024-11-01 09:20:21
TXN10408,SO36464,API_ORDER,SUCCESS,,3617,0,2024-11-01 09:20:24
TXN10409,SO33723,API_INVOICE,SUCCESS,,3617,0,2024-11-01 09:20:27
TXN10410,SO32781,EDI_856,SUCCESS,,4027,0,2024-11-01 09:20:30
TXN10411,SO36244,EDI_850,SUCCESS,,4848,0,2024-11-01 09:20:33
TXN10412,SO33666,EDI_850,SUCCESS,,4167,0,2024-11-01 09:20:36
TXN10413,SO36660,EDI_856,SUCCESS,,3343,0,2024-11-01 09:20:39
TXN10414,SO37796,EDI_856,SUCCESS,,5734,0,2024-11-01 09:20:42
TXN10415,SO31579,API_INVOICE,FAILED,ERR_INVALID_VALUE,2879,5,2024-11-01 09:20:45
TXN10416,SO33885,API_ORDER,PENDING,,1250,5,2024-11-01 09:20:48
TXN10417,SO35517,EDI_856,SUCCESS,,5981,0,2024-11-01 09:20:51
TXN10418,SO35586,API_ORDER,PENDING,,3375,3,2024-11-01 09:20:54
TXN10419,SO36866,EDI_850,SUCCESS,,2909,0,2024-11-01 09:20:57
TXN10420,SO38731,EDI_856,SUCCESS,,2484,0,2024-11-01 09:21:00
TXN10421,SO36915,API_ORDER,FAILED,ERR_TIMEOUT,4001,2,2024-11-01 09:21:03
TXN10422,SO37523,EDI_856,SUCCESS,,4677,0,2024-11-01 09:21:06
TXN10423,SO38123,API_ORDER,SUCCESS,,3326,0,2024-11-01 09:21:09
TXN10424,SO36162,API_INVOICE,FAILED,,5772,4,2024-11-01 09:21:12
TXN10425,SO36098,EDI_850,SUCCESS,,1427,0,2024-11-01 09:21:15
TXN10426,SO31329,API_ORDER,SUCCESS,,1937,0,2024-11-01 09:21:18
TXN10427,SO38913,EDI_856,FAILED,,3013,1,2024-11-01 09:21:21
TXN10428,SO32008,EDI_856,SUCCESS,,2503,0,2024-11-01 09:21:24
TXN10429,SO34066,EDI_850,PENDING,,2562,1,2024-11-01 09:21:27
TXN10430,SO33795,EDI_856,SUCCESS,,5546,0,2024-11-01 09:21:30
TXN10431,SO34183,EDI_850,SUCCESS,,2453,0,2024-11-01 09:21:33
TXN10432,SO32474,EDI_856,SUCCESS,,3236,0,2024-11-01 09:21:36
TXN10433,SO31719,EDI_856,SUCCESS,,4670,0,2024-11-01 09:21:39
TXN10434,SO32719,EDI_856,SUCCESS,,3860,0,2024-11-01 09:21:42
TXN10435,SO30916,API_INVOICE,FAILED,ERR_INVALID_VALUE,5926,2,2024-11-01 09:21:45
TXN10436,SO38776,API_ORDER,SUCCESS,,5851,0,2024-11-01 09:21:48
TXN10437,SO34517,EDI_856,SUCCESS,,5778,0,2024-11-01 09:21:51
TXN10438,SO38105,EDI_850,SUCCESS,,2622,0,2024-11-01 09:21:54
TXN10439,SO36309,API_INVOICE,SUCCESS,,4069,0,2024-11-01 09:21:57
TXN10440,SO33435,API_ORDER,SUCCESS,,1381,0,2024-11-01 09:22:00
TXN10441,SO33448,EDI_850,PENDING,,5702,2,2024-11-01 09:22:03
TXN10442,SO31949,API_ORDER,SUCCESS,,4177,0,2024-11-01 09:22:06
TXN10443,SO31818,EDI_856,SUCCESS,,4752,0,2024-11-01 09:22:09
TXN10444,SO35542,EDI_850,SUCCESS,,5538,0,2024-11-01 09:22:12
TXN10445,SO35917,API_INVOICE,SUCCESS,,1654,0,2024-11-01 09:22:15
TXN10446,SO39937,API_ORDER,FAILED,ERR_TIMEOUT,2358,3,2024-11-01 09:22:18
TXN10447,SO36880,API_INVOICE,SUCCESS,,3131,0,2024-11-01 09:22:21
TXN10448,SO35287,API_ORDER,SUCCESS,,626,0,2024-11-01 09:22:24
TXN10449,SO38248,EDI_850,SUCCESS,,5402,0,2024-11-01 09:22:27
TXN10450,SO33458,API_INVOICE,FAILED,ERR_TIMEOUT,5890,1,2024-11-01 09:22:30
TXN10451,SO30513,API_INVOICE,SUCCESS,,4123,0,2024-11-01 09:22:33
TXN10452,SO33713,EDI_856,SUCCESS,,5659,0,2024-11-01 09:22:36
TXN10453,SO38893,EDI_850,FAILED,ERR_TIMEOUT,2795,0,2024-11-01 09:22:39
TXN10454,SO36546,API_INVOICE,SUCCESS,,2820,0,2024-11-01 09:22:42
TXN10455,SO39563,API_INVOICE,SUCCESS,,1868,0,2024-11-01 09:22:45
TXN10456,SO35800,API_INVOICE,SUCCESS,,4272,0,2024-11-01 09:22:48
TXN10457,SO37085,API_INVOICE,SUCCESS,,3613,0,2024-11-01 09:22:51
TXN10458,SO37783,EDI_856,SUCCESS,,5464,0,2024-11-01 09:22:54
TXN10459,SO34098,EDI_856,SUCCESS,,1559,0,2024-11-01 09:22:57
TXN10460,SO34429,API_ORDER,SUCCESS,,2165,0,2024-11-01 09:23:00
TXN10461,SO39893,EDI_850,SUCCESS,,5342,0,2024-11-01 09:23:03
TXN10462,SO31205,EDI_850,SUCCESS,,3014,0,2024-11-01 09:23:06
TXN10463,SO32689,API_ORDER,SUCCESS,,2964,0,2024-11-01 09:23:09
TXN10464,SO35232,EDI_856,FAILED,ERR_TIMEOUT,2567,1,2024-11-01 09:23:12
TXN10465,SO39411,API_INVOICE,FAILED,ERR_TIMEOUT,4372,4,2024-11-01 09:23:15
TXN10466,SO36531,EDI_856,SUCCESS,,5022,0,2024-11-01 09:23:18
TXN10467,SO33179,EDI_850,SUCCESS,,1372,0,2024-11-01 09:23:21
TXN10468,SO37318,API_INVOICE,SUCCESS,,4656,0,2024-11-01 09:23:24
TXN10469,SO30865,EDI_850,SUCCESS,,5846,0,2024-11-01 09:23:27
TXN10470,SO34676,EDI_850,SUCCESS,,2008,0,2024-11-01 09:23:30
TXN10471,SO33909,API_ORDER,SUCCESS,,5574,0,2024-11-01 09:23:33
TXN10472,SO37122,API_INVOICE,SUCCESS,,5440,0,2024-11-01 09:23:36
TXN10473,SO34022,EDI_856,SUCCESS,,5644,0,2024-11-01 09:23:39
TXN10474,SO34154,API_ORDER,SUCCESS,,928,0,2024-11-01 09:23:42
TXN10475,SO36793,EDI_856,SUCCESS,,664,0,2024-11-01 09:23:45
TXN10476,SO30027,API_INVOICE,PENDING,,3307,3,2024-11-01 09:23:48
TXN10477,SO36965,EDI_856,SUCCESS,,5085,0,2024-11-01 09:23:51
TXN10478,SO39413,API_INVOICE,SUCCESS,,666,0,2024-11-01 09:23:54
TXN10479,SO30835,API_INVOICE,SUCCESS,,4467,0,2024-11-01 09:23:57
TXN10480,SO32167,API_ORDER,SUCCESS,,4613,0,2024-11-01 09:24:00
TXN10481,SO38276,API_INVOICE,SUCCESS,,4708,0,2024-11-01 09:24:03
TXN10482,SO38655,EDI_856,SUCCESS,,4827,0,2024-11-01 09:24:06
TXN10483,SO39821,API_INVOICE,SUCCESS,,1199,0,2024-11-01 09:24:09
TXN10484,SO30143,EDI_850,PENDING,,2692,2,2024-11-01 09:24:12
TXN10485,SO31049,API_INVOICE,SUCCESS,,2474,0,2024-11-01 09:24:15
TXN10486,SO39824,EDI_856,SUCCESS,,784,0,2024-11-01 09:24:18
TXN10487,SO34838,API_ORDER,FAILED,ERR_TIMEOUT,565,2,2024-11-01 09:24:21
TXN10488,SO33164,API_INVOICE,SUCCESS,,5735,0,2024-11-01 09:24:24
TXN10489,SO38640,EDI_856,FAILED,ERR_TIMEOUT,4876,4,2024-11-01 09:24:27
TXN10490,SO37127,API_ORDER,SUCCESS,,3288,0,2024-11-01 09:24:30
TXN10491,SO31502,EDI_856,PENDING,,3273,2,2024-11-01 09:24:33
TXN10492,SO35952,EDI_850,SUCCESS,,3040,0,2024-11-01 09:24:36
TXN10493,SO30948,API_INVOICE,SUCCESS,,3761,0,2024-11-01 09:24:39
TXN10494,SO31708,EDI_856,SUCCESS,,2203,0,2024-11-01 09:24:42
TXN10495,SO35270,EDI_856,SUCCESS,,1277,0,2024-11-01 09:24:45
TXN10496,SO36266,API_ORDER,FAILED,ERR_INVALID_VALUE,4040,0,2024-11-01 09:24:48
TXN10497,SO32679,EDI_856,FAILED,ERR_MISSING_FIELD,4952,5,2024-11-01 09:24:51
TXN10498,SO31602,API_ORDER,SUCCESS,,957,0,2024-11-01 09:24:54
TXN10499,SO35368,API_INVOICE,SUCCESS,,5325,0,2024-11-01 09:24:57
TXN10500,SO34892,EDI_850,SUCCESS,,4778,0,2024-11-01 09:25:00
TXN10501,SO31148,EDI_856,SUCCESS,,3412,0,2024-11-01 09:25:03
TXN10502,SO35247,EDI_856,SUCCESS,,5109,0,2024-11-01 09:25:06
TXN10503,SO36269,API_INVOICE,PENDING,,3559,1,2024-11-01 09:25:09
TXN10504,SO36082,API_INVOICE,SUCCESS,,752,0,2024-11-01 09:25:12
TXN10505,SO37846,API_INVOICE,SUCCESS,,2389,0,2024-11-01 09:25:15
TXN10506,SO30220,API_ORDER,SUCCESS,,1973,0,2024-11-01 09:25:18
TXN10507,SO31316,EDI_856,SUCCESS,,3904,0,2024-11-01 09:25:21
TXN10508,SO38143,API_ORDER,SUCCESS,,4606,0,2024-11-01 09:25:24
TXN10509,SO34933,API_ORDER,SUCCESS,,894,0,2024-11-01 09:25:27
TXN10510,SO38235,EDI_850,SUCCESS,,505,0,2024-11-01 09:25:30
TXN10511,SO38058,API_ORDER,SUCCESS,,5110,0,2024-11-01 09:25:33
TXN10512,SO36492,API_ORDER,PENDING,,4691,0,2024-11-01 09:25:36
TXN10513,SO31262,EDI_856,SUCCESS,,3373,0,2024-11-01 09:25:39
TXN10514,SO38399,API_INVOICE,SUCCESS,,4953,0,2024-11-01 09:25:42
TXN10515,SO32695,EDI_850,SUCCESS,,2164,0,2024-11-01 09:25:45
TXN10516,SO33057,EDI_856,SUCCESS,,1790,0,2024-11-01 09:25:48
TXN10517,SO35924,EDI_856,SUCCESS,,2653,0,2024-11-01 09:25:51
TXN10518,SO38396,EDI_856,SUCCESS,,4111,0,2024-11-01 09:25:54
TXN10519,SO31857,EDI_856,SUCCESS,,3976,0,2024-11-01 09:25:57
TXN10520,SO34514,EDI_856,SUCCESS,,1002,0,2024-11-01 09:26:00
TXN10521,SO34077,API_ORDER,SUCCESS,,5167,0,2024-11-01 09:26:03
TXN10522,SO31758,API_ORDER,SUCCESS,,4116,0,2024-11-01 09:26:06
TXN10523,SO38316,API_ORDER,SUCCESS,,5261,0,2024-11-01 09:26:09
TXN10524,SO34663,EDI_856,SUCCESS,,4187,0,2024-11-01 09:26:12
TXN10525,SO32907,API_ORDER,SUCCESS,,3824,0,2024-11-01 09:26:15
TXN10526,SO37821,API_INVOICE,SUCCESS,,1938,0,2024-11-01 09:26:18
TXN10527,SO39483,API_INVOICE,SUCCESS,,1987,0,2024-11-01 09:26:21
TXN10528,SO31170,EDI_856,SUCCESS,,4129,0,2024-11-01 09:26:24
TXN10529,SO33507,API_INVOICE,SUCCESS,,2248,0,2024-11-01 09:26:27
TXN10530,SO36279,EDI_856,SUCCESS,,2085,0,2024-11-01 09:26:30
TXN10531,SO38057,EDI_850,FAILED,,552,3,2024-11-01 09:26:33
TXN10532,SO30201,EDI_850,SUCCESS,,4672,0,2024-11-01 09:26:36
TXN10533,SO39884,API_INVOICE,SUCCESS,,2009,0,2024-11-01 09:26:39
TXN10534,SO39483,API_ORDER,SUCCESS,,1302,0,2024-11-01 09:26:42
TXN10535,SO34898,API_INVOICE,SUCCESS,,851,0,2024-11-01 09:26:45
TXN10536,SO33115,EDI_850,PENDING,,4515,2,2024-11-01 09:26:48
TXN10537,SO38853,API_INVOICE,FAILED,ERR_TIMEOUT,5996,5,2024-11-01 09:26:51
TXN10538,SO32359,EDI_850,SUCCESS,,3611,0,2024-11-01 09:26:54
TXN10539,SO32981,EDI_856,SUCCESS,,1374,0,2024-11-01 09:26:57
TXN10540,SO39621,API_ORDER,SUCCESS,,2565,0,2024-11-01 09:27:00
TXN10541,SO33062,EDI_850,SUCCESS,,2893,0,2024-11-01 09:27:03
TXN10542,SO33432,API_INVOICE,SUCCESS,,945,0,2024-11-01 09:27:06
TXN10543,SO30017,API_ORDER,SUCCESS,,5331,0,2024-11-01 09:27:09
TXN10544,SO39182,API_INVOICE,PENDING,,3410,5,2024-11-01 09:27:12
TXN10545,SO38321,API_INVOICE,FAILED,ERR_TIMEOUT,5184,2,2024-11-01 09:27:15
TXN10546,SO33523,EDI_856,SUCCESS,,4499,0,2024-11-01 09:27:18
TXN10547,SO31379,EDI_850,SUCCESS,,2669,0,2024-11-01 09:27:21
TXN10548,SO31956,EDI_850,SUCCESS,,5554,0,2024-11-01 09:27:24
TXN10549,SO30238,EDI_850,SUCCESS,,2875,0,2024-11-01 09:27:27
TXN10550,SO38011,API_INVOICE,PENDING,,1890,0,2024-11-01 09:27:30
TXN10551,SO39460,API_ORDER,SUCCESS,,1646,0,2024-11-01 09:27:33
TXN10552,SO38758,EDI_850,SUCCESS,,3858,0,2024-11-01 09:27:36
TXN10553,SO35267,API_ORDER,SUCCESS,,1885,0,2024-11-01 09:27:39
TXN10554,SO39078,API_INVOICE,SUCCESS,,1293,0,2024-11-01 09:27:42
TXN10555,SO31864,EDI_856,SUCCESS,,3830,0,2024-11-01 09:27:45
TXN10556,SO38717,API_INVOICE,SUCCESS,,3141,0,2024-11-01 09:27:48
TXN10557,SO39238,API_ORDER,FAILED,,4907,5,2024-11-01 09:27:51
TXN10558,SO38746,EDI_856,SUCCESS,,1357,0,2024-11-01 09:27:54
TXN10559,SO32964,API_INVOICE,SUCCESS,,4555,0,2024-11-01 09:27:57
TXN10560,SO36739,API_ORDER,SUCCESS,,3208,0,2024-11-01 09:28:00
TXN10561,SO38730,EDI_850,SUCCESS,,4435,0,2024-11-01 09:28:03
TXN10562,SO34624,EDI_850,SUCCESS,,4124,0,2024-11-01 09:28:06
TXN10563,SO37872,API_INVOICE,SUCCESS,,2964,0,2024-11-01 09:28:09
TXN10564,SO37290,API_INVOICE,SUCCESS,,3951,0,2024-11-01 09:28:12
TXN10565,SO38200,API_INVOICE,SUCCESS,,4340,0,2024-11-01 09:28:15
TXN10566,SO31669,API_INVOICE,SUCCESS,,3197,0,2024-11-01 09:28:18
TXN10567,SO31361,EDI_856,PENDING,,5038,1,2024-11-01 09:28:21
TXN10568,SO34849,EDI_850,FAILED,ERR_MISSING_FIELD,1879,4,2024-11-01 09:28:24
TXN10569,SO39834,EDI_856,SUCCESS,,1412,0,2024-11-01 09:28:27
TXN10570,SO30148,API_INVOICE,SUCCESS,,2347,0,2024-11-01 09:28:30
TXN10571,SO38641,EDI_850,SUCCESS,,5868,0,2024-11-01 09:28:33
TXN10572,SO37602,EDI_856,SUCCESS,,3081,0,2024-11-01 09:28:36
TXN10573,SO33475,EDI_856,SUCCESS,,2802,0,2024-11-01 09:28:39
TXN10574,SO35648,API_ORDER,SUCCESS,,1627,0,2024-11-01 09:28:42
TXN10575,SO33761,EDI_856,SUCCESS,,3532,0,2024-11-01 09:28:45
TXN10576,SO36960,API_INVOICE,SUCCESS,,4016,0,2024-11-01 09:28:48
TXN10577,SO36061,EDI_856,SUCCESS,,1123,0,2024-11-01 09:28:51
TXN10578,SO39526,API_ORDER,SUCCESS,,787,0,2024-11-01 09:28:54
TXN10579,SO39069,API_INVOICE,SUCCESS,,1418,0,2024-11-01 09:28:57
TXN10580,SO38284,EDI_850,SUCCESS,,5018,0,2024-11-01 09:29:00
TXN10581,SO36197,API_ORDER,SUCCESS,,5032,0,2024-11-01 09:29:03
TXN10582,SO39267,EDI_850,SUCCESS,,1806,0,2024-11-01 09:29:06
TXN10583,SO33641,API_INVOICE,SUCCESS,,4017,0,2024-11-01 09:29:09
TXN10584,SO33567,API_INVOICE,SUCCESS,,4792,0,2024-11-01 09:29:12
TXN10585,SO31096,API_INVOICE,SUCCESS,,4696,0,2024-11-01 09:29:15
TXN10586,SO33911,API_ORDER,SUCCESS,,2337,0,2024-11-01 09:29:18
TXN10587,SO38883,API_INVOICE,SUCCESS,,5254,0,2024-11-01 09:29:21
TXN10588,SO33985,API_ORDER,FAILED,ERR_MISSING_FIELD,5600,4,2024-11-01 09:29:24
TXN10589,SO31572,API_ORDER,SUCCESS,,5394,0,2024-11-01 09:29:27
TXN10590,SO36667,API_ORDER,PENDING,,3573,4,2024-11-01 09:29:30
TXN10591,SO36901,API_ORDER,SUCCESS,,517,0,2024-11-01 09:29:33
TXN10592,SO34568,API_ORDER,SUCCESS,,3689,0,2024-11-01 09:29:36
TXN10593,SO37875,EDI_850,SUCCESS,,4118,0,2024-11-01 09:29:39
TXN10594,SO38397,EDI_850,SUCCESS,,5809,0,2024-11-01 09:29:42
TXN10595,SO34846,API_INVOICE,SUCCESS,,517,0,2024-11-01 09:29:45
TXN10596,SO38891,EDI_856,SUCCESS,,5889,0,2024-11-01 09:29:48
TXN10597,SO35266,API_INVOICE,SUCCESS,,4611,0,2024-11-01 09:29:51
TXN10598,SO38844,API_ORDER,SUCCESS,,4460,0,2024-11-01 09:29:54
TXN10599,SO37331,EDI_850,FAILED,ERR_TIMEOUT,584,0,2024-11-01 09:29:57
TXN10600,SO39062,API_ORDER,SUCCESS,,5295,0,2024-11-01 09:30:00
TXN10601,SO34405,API_INVOICE,SUCCESS,,1457,0,2024-11-01 09:30:03
TXN10602,SO38664,API_INVOICE,PENDING,,1477,3,2024-11-01 09:30:06
TXN10603,SO36371,EDI_850,SUCCESS,,4484,0,2024-11-01 09:30:09
TXN10604,SO39997,API_INVOICE,SUCCESS,,4513,0,2024-11-01 09:30:12
TXN10605,SO30244,API_INVOICE,SUCCESS,,5244,0,2024-11-01 09:30:15
TXN10606,SO36028,EDI_850,SUCCESS,,4237,0,2024-11-01 09:30:18
TXN10607,SO30981,API_INVOICE,SUCCESS,,4321,0,2024-11-01 09:30:21
TXN10608,SO30289,API_INVOICE,SUCCESS,,5420,0,2024-11-01 09:30:24
TXN10609,SO35562,EDI_856,SUCCESS,,4478,0,2024-11-01 09:30:27
TXN10610,SO32237,API_ORDER,SUCCESS,,5099,0,2024-11-01 09:30:30
TXN10611,SO34436,API_INVOICE,PENDING,,1722,1,2024-11-01 09:30:33
TXN10612,SO38541,EDI_856,SUCCESS,,1047,0,2024-11-01 09:30:36
TXN10613,SO33290,API_INVOICE,SUCCESS,,4609,0,2024-11-01 09:30:39
TXN10614,SO33588,API_INVOICE,SUCCESS,,1500,0,2024-11-01 09:30:42
TXN10615,SO35031,EDI_856,SUCCESS,,5689,0,2024-11-01 09:30:45
TXN10616,SO33822,API_ORDER,SUCCESS,,5200,0,2024-11-01 09:30:48
TXN10617,SO37587,API_ORDER,SUCCESS,,2036,0,2024-11-01 09:30:51
TXN10618,SO33402,API_ORDER,FAILED,ERR_TIMEOUT,5936,2,2024-11-01 09:30:54
TXN10619,SO39406,API_ORDER,SUCCESS,,1498,0,2024-11-01 09:30:57
TXN10620,SO34902,EDI_856,SUCCESS,,1102,0,2024-11-01 09:31:00
TXN10621,SO38902,API_INVOICE,SUCCESS,,4663,0,2024-11-01 09:31:03
TXN10622,SO34978,API_INVOICE,SUCCESS,,2900,0,2024-11-01 09:31:06
TXN10623,SO33863,EDI_856,FAILED,ERR_INVALID_VALUE,5598,0,2024-11-01 09:31:09
TXN10624,SO31226,API_INVOICE,SUCCESS,,3919,0,2024-11-01 09:31:12
TXN10625,SO32957,EDI_850,SUCCESS,,3059,0,2024-11-01 09:31:15
